datetime,y,temp,rain,sun,wind,holiday,Anzac Day,Auckland Anniversary Day,Boxing Day,Christmas Day,Day after New Year's Day,Easter Monday,Good Friday,Labour Day,New Year's Day,Queen's Birthday,Waitangi Day,day_name,month_name,year,is_weekend,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September,2013,2014,2015,2016,2017,2018
2017-11-30,1462.0,18.821428571428573,0.2785714285714286,0.1785714285714286,2.164285714285714,,0,0,0,0,0,0,0,0,0,0,0,Thursday,November,2017,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-12-01,1494.0,20.13571428571429,0.0,0.6357142857142858,4.557142857142857,,0,0,0,0,0,0,0,0,0,0,0,Friday,December,2017,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-02,1719.0,20.37857142857143,0.0,0.9,3.871428571428571,,0,0,0,0,0,0,0,0,0,0,0,Saturday,December,2017,True,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-03,1634.0,21.27857142857143,0.0,0.7928571428571428,2.7,,0,0,0,0,0,0,0,0,0,0,0,Sunday,December,2017,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-04,1786.0,21.735714285714288,0.0,0.9857142857142858,4.185714285714286,,0,0,0,0,0,0,0,0,0,0,0,Monday,December,2017,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-05,1819.0,21.064285714285713,0.0,0.2857142857142857,1.9428571428571424,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,December,2017,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-06,1691.0,22.364285714285717,0.0,0.8071428571428572,2.8928571428571432,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,December,2017,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-07,1708.0,22.007142857142853,0.028571428571428574,0.892857142857143,4.7785714285714285,,0,0,0,0,0,0,0,0,0,0,0,Thursday,December,2017,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-08,1605.0,21.985714285714284,0.0,0.3785714285714286,4.335714285714285,,0,0,0,0,0,0,0,0,0,0,0,Friday,December,2017,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-09,1591.0,22.235714285714288,0.0,0.8285714285714285,4.8285714285714265,,0,0,0,0,0,0,0,0,0,0,0,Saturday,December,2017,True,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-10,1229.0,20.54285714285714,0.07142857142857142,0.15714285714285714,3.2071428571428577,,0,0,0,0,0,0,0,0,0,0,0,Sunday,December,2017,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-11,1567.0,22.535714285714285,0.0,0.8,4.964285714285714,,0,0,0,0,0,0,0,0,0,0,0,Monday,December,2017,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-12,1838.0,21.62142857142857,0.0,0.7857142857142857,5.9071428571428575,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,December,2017,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-13,1617.0,21.807142857142853,0.0,0.8428571428571429,7.7142857142857135,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,December,2017,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-14,1444.0,21.43571428571429,0.0,0.7357142857142857,5.171428571428573,,0,0,0,0,0,0,0,0,0,0,0,Thursday,December,2017,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-15,1483.0,21.11428571428571,0.0,0.7428571428571428,4.55,,0,0,0,0,0,0,0,0,0,0,0,Friday,December,2017,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-16,1445.0,21.735714285714284,0.0,0.5214285714285715,6.207142857142856,,0,0,0,0,0,0,0,0,0,0,0,Saturday,December,2017,True,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-17,1625.0,22.757142857142853,0.0,0.7357142857142858,4.214285714285714,,0,0,0,0,0,0,0,0,0,0,0,Sunday,December,2017,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-18,1283.0,21.557142857142853,0.014285714285714287,0.2928571428571428,5.5357142857142865,,0,0,0,0,0,0,0,0,0,0,0,Monday,December,2017,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-19,1642.0,20.785714285714285,0.0,0.7142857142857143,7.8428571428571425,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,December,2017,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-20,1074.0,19.81428571428572,0.0071428571428571435,0.5642857142857143,10.685714285714283,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,December,2017,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-21,1713.0,20.271428571428565,0.0,0.8714285714285716,7.2,,0,0,0,0,0,0,0,0,0,0,0,Thursday,December,2017,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-22,1106.0,21.607142857142854,0.0,0.2357142857142857,4.071428571428571,,0,0,0,0,0,0,0,0,0,0,0,Friday,December,2017,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-23,1157.0,21.31428571428572,0.0,0.5071428571428572,5.864285714285715,,0,0,0,0,0,0,0,0,0,0,0,Saturday,December,2017,True,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-24,1237.0,21.7,0.0,0.7357142857142859,4.771428571428571,,0,0,0,0,0,0,0,0,0,0,0,Sunday,December,2017,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-25,913.0,21.178571428571427,0.0,0.6071428571428571,4.385714285714285,Christmas Day,0,0,0,1,0,0,0,0,0,0,0,Monday,December,2017,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-26,708.0,19.835714285714285,0.16428571428571428,0.12142857142857146,5.549999999999999,Boxing Day,0,0,1,0,0,0,0,0,0,0,0,Tuesday,December,2017,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-27,1257.0,19.82857142857143,0.0,0.7999999999999999,6.064285714285715,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,December,2017,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-28,1361.0,17.757142857142856,0.0,0.7714285714285715,7.821428571428571,,0,0,0,0,0,0,0,0,0,0,0,Thursday,December,2017,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-29,1138.0,19.08571428571429,0.0,0.9285714285714286,7.007142857142857,,0,0,0,0,0,0,0,0,0,0,0,Friday,December,2017,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-30,1430.0,20.65,0.0,0.9357142857142856,5.521428571428572,,0,0,0,0,0,0,0,0,0,0,0,Saturday,December,2017,True,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-12-31,1298.0,20.55714285714285,0.0,0.4714285714285714,3.5928571428571434,,0,0,0,0,0,0,0,0,0,0,0,Sunday,December,2017,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-01,757.0,21.092857142857145,0.19285714285714287,0.021428571428571432,3.721428571428572,New Year's Day,0,0,0,0,0,0,0,0,1,0,0,Monday,January,2018,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-02,1551.0,22.750000000000004,0.0,0.7214285714285715,3.635714285714286,Day after New Year's Day,0,0,0,0,1,0,0,0,0,0,0,Tuesday,January,2018,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-03,1461.0,22.521428571428572,0.03571428571428571,0.4714285714285714,3.4071428571428566,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,January,2018,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-04,448.0,20.535714285714292,2.0714285714285716,0.0,6.0928571428571425,,0,0,0,0,0,0,0,0,0,0,0,Thursday,January,2018,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-05,184.0,19.128571428571426,0.7142857142857143,0.0,9.414285714285716,,0,0,0,0,0,0,0,0,0,0,0,Friday,January,2018,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-06,876.0,20.07857142857143,0.021428571428571432,0.0785714285714286,8.9,,0,0,0,0,0,0,0,0,0,0,0,Saturday,January,2018,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-07,1957.0,20.521428571428565,0.0,0.7357142857142857,7.571428571428571,,0,0,0,0,0,0,0,0,0,0,0,Sunday,January,2018,True,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-08,1669.0,21.178571428571427,0.0,0.9071428571428573,5.85,,0,0,0,0,0,0,0,0,0,0,0,Monday,January,2018,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-09,1985.0,21.82857142857143,0.0,0.9071428571428573,5.014285714285714,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,January,2018,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-10,1747.0,22.15,0.0,0.7357142857142858,5.785714285714287,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,January,2018,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-11,1749.0,23.264285714285712,0.0,0.8214285714285714,4.792857142857144,,0,0,0,0,0,0,0,0,0,0,0,Thursday,January,2018,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-12,1730.0,24.50714285714286,0.0,0.6571428571428571,2.4285714285714284,,0,0,0,0,0,0,0,0,0,0,0,Friday,January,2018,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-13,1664.0,23.842857142857145,0.0,0.7571428571428571,5.592857142857144,,0,0,0,0,0,0,0,0,0,0,0,Saturday,January,2018,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-14,1835.0,23.385714285714286,0.0,0.6500000000000001,5.371428571428572,,0,0,0,0,0,0,0,0,0,0,0,Sunday,January,2018,True,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-15,1545.0,23.05,0.0,0.4071428571428571,6.121428571428572,,0,0,0,0,0,0,0,0,0,0,0,Monday,January,2018,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-16,1427.0,21.728571428571424,0.042857142857142864,0.3785714285714285,8.6,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,January,2018,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-17,881.0,21.657142857142862,0.0,0.05,11.085714285714284,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,January,2018,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-18,462.0,19.778571428571443,0.8428571428571429,0.0,8.371428571428574,,0,0,0,0,0,0,0,0,0,0,0,Thursday,January,2018,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-19,959.0,22.50714285714286,0.028571428571428574,0.5357142857142857,6.485714285714287,,0,0,0,0,0,0,0,0,0,0,0,Friday,January,2018,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-20,1760.0,23.514285714285716,0.0,0.6857142857142857,4.0,,0,0,0,0,0,0,0,0,0,0,0,Saturday,January,2018,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-21,1994.0,23.707142857142852,0.0,0.3714285714285714,3.9928571428571424,,0,0,0,0,0,0,0,0,0,0,0,Sunday,January,2018,True,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-22,864.0,21.664285714285718,0.4428571428571427,0.014285714285714287,3.6642857142857137,,0,0,0,0,0,0,0,0,0,0,0,Monday,January,2018,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-23,1374.0,23.79285714285714,0.0,0.4714285714285715,2.9642857142857144,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,January,2018,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-24,1853.0,23.45,0.0,0.7785714285714287,4.607142857142857,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,January,2018,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-25,1755.0,23.735714285714288,0.0,0.37857142857142856,5.221428571428572,,0,0,0,0,0,0,0,0,0,0,0,Thursday,January,2018,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-26,1440.0,24.114285714285717,0.0,0.25,3.0142857142857147,,0,0,0,0,0,0,0,0,0,0,0,Friday,January,2018,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-27,1612.0,23.57857142857143,0.32142857142857145,0.4142857142857143,2.2642857142857147,,0,0,0,0,0,0,0,0,0,0,0,Saturday,January,2018,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-28,1636.0,24.521428571428572,0.03571428571428571,0.6571428571428571,3.064285714285714,,0,0,0,0,0,0,0,0,0,0,0,Sunday,January,2018,True,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-29,1798.0,24.78571428571429,0.0,0.807142857142857,4.271428571428572,Auckland Anniversary Day,0,1,0,0,0,0,0,0,0,0,0,Monday,January,2018,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-30,1806.0,24.042857142857148,0.0,0.7642857142857142,5.192857142857143,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,January,2018,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-31,1643.0,23.342857142857145,0.0,0.5,8.02142857142857,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,January,2018,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-01,615.0,21.52857142857143,2.6,0.0,8.914285714285715,,0,0,0,0,0,0,0,0,0,0,0,Thursday,February,2018,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-02,1424.0,20.478571428571428,0.03571428571428571,0.692857142857143,7.978571428571429,,0,0,0,0,0,0,0,0,0,0,0,Friday,February,2018,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-03,967.0,17.571428571428573,1.042857142857143,0.15,4.357142857142858,,0,0,0,0,0,0,0,0,0,0,0,Saturday,February,2018,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-04,1227.0,19.17142857142857,0.0,0.07857142857142857,2.778571428571428,,0,0,0,0,0,0,0,0,0,0,0,Sunday,February,2018,True,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-05,1263.0,20.17142857142857,0.6714285714285715,0.5,3.5142857142857147,,0,0,0,0,0,0,0,0,0,0,0,Monday,February,2018,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-06,2693.0,20.77857142857143,0.0,0.692857142857143,6.871428571428572,Waitangi Day,0,0,0,0,0,0,0,0,0,0,1,Tuesday,February,2018,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-07,1626.0,20.94285714285715,0.0071428571428571435,0.4,4.85,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,February,2018,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-08,1792.0,19.414285714285715,0.0,0.2428571428571429,4.15,,0,0,0,0,0,0,0,0,0,0,0,Thursday,February,2018,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-09,980.0,17.857142857142858,0.2642857142857143,0.0,2.8357142857142863,,0,0,0,0,0,0,0,0,0,0,0,Friday,February,2018,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-10,772.0,20.542857142857144,0.5071428571428571,0.0,3.335714285714286,,0,0,0,0,0,0,0,0,0,0,0,Saturday,February,2018,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-11,779.0,21.335714285714285,2.642857142857143,0.0,5.878571428571428,,0,0,0,0,0,0,0,0,0,0,0,Sunday,February,2018,True,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-12,1429.0,23.792857142857148,0.014285714285714287,0.5714285714285714,4.5,,0,0,0,0,0,0,0,0,0,0,0,Monday,February,2018,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-13,1249.0,21.564285714285717,0.85,0.0071428571428571435,4.799999999999999,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,February,2018,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-14,1445.0,22.471428571428564,0.15714285714285714,0.057142857142857134,3.6857142857142855,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,February,2018,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-15,1703.0,22.22142857142857,0.0,0.9,3.8785714285714286,,0,0,0,0,0,0,0,0,0,0,0,Thursday,February,2018,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-16,1744.0,23.37857142857143,0.0,0.9,2.0285714285714285,,0,0,0,0,0,0,0,0,0,0,0,Friday,February,2018,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-17,1519.0,23.571428571428577,0.0,0.057142857142857134,3.4142857142857146,,0,0,0,0,0,0,0,0,0,0,0,Saturday,February,2018,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-18,1637.0,23.614285714285717,0.0,0.2,2.0785714285714287,,0,0,0,0,0,0,0,0,0,0,0,Sunday,February,2018,True,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-19,1490.0,23.935714285714283,0.014285714285714287,0.0642857142857143,2.2785714285714285,,0,0,0,0,0,0,0,0,0,0,0,Monday,February,2018,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-20,1442.0,23.77857142857143,0.5571428571428572,0.5142857142857143,8.292857142857143,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,February,2018,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-21,1572.0,20.75714285714286,0.021428571428571432,0.4857142857142858,5.942857142857143,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,February,2018,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-22,1524.0,19.428571428571434,0.1142857142857143,0.6357142857142858,6.235714285714287,,0,0,0,0,0,0,0,0,0,0,0,Thursday,February,2018,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-23,1597.0,19.428571428571427,0.07142857142857142,0.6857142857142857,5.421428571428572,,0,0,0,0,0,0,0,0,0,0,0,Friday,February,2018,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-24,1755.0,20.31428571428571,0.0,0.8571428571428573,3.728571428571428,,0,0,0,0,0,0,0,0,0,0,0,Saturday,February,2018,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-25,2053.0,20.42142857142857,0.0,0.7428571428571429,3.1642857142857146,,0,0,0,0,0,0,0,0,0,0,0,Sunday,February,2018,True,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-26,1701.0,21.271428571428565,0.0,0.5857142857142856,5.121428571428573,,0,0,0,0,0,0,0,0,0,0,0,Monday,February,2018,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-27,1633.0,20.45,0.1142857142857143,0.13571428571428573,4.15,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,February,2018,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-02-28,1305.0,21.4,0.0,0.3071428571428571,7.892857142857144,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,February,2018,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-03-01,1358.0,21.342857142857138,0.0071428571428571435,0.13571428571428573,6.142857142857142,,0,0,0,0,0,0,0,0,0,0,0,Thursday,March,2018,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-03-02,1148.0,21.907142857142855,0.09285714285714286,0.2785714285714286,5.928571428571429,,0,0,0,0,0,0,0,0,0,0,0,Friday,March,2018,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-03-03,1337.0,21.728571428571424,0.0,0.5285714285714287,5.6571428571428575,,0,0,0,0,0,0,0,0,0,0,0,Saturday,March,2018,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-03-04,1011.0,22.464285714285715,0.0,0.21428571428571427,3.9214285714285713,,0,0,0,0,0,0,0,0,0,0,0,Sunday,March,2018,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-03-05,1867.0,22.307142857142853,0.0,0.8142857142857142,3.45,,0,0,0,0,0,0,0,0,0,0,0,Monday,March,2018,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-03-06,1976.0,22.685714285714283,0.0,0.6571428571428571,2.157142857142857,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,March,2018,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-03-07,1371.0,22.107142857142854,0.014285714285714287,0.2928571428571428,4.985714285714286,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,March,2018,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-03-08,1544.0,19.25,0.2857142857142857,0.3071428571428572,2.957142857142857,,0,0,0,0,0,0,0,0,0,0,0,Thursday,March,2018,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-03-09,1673.0,21.25714285714286,0.0,0.7642857142857143,3.4357142857142864,,0,0,0,0,0,0,0,0,0,0,0,Friday,March,2018,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-03-10,1763.0,19.964285714285715,0.0,0.807142857142857,2.135714285714285,,0,0,0,0,0,0,0,0,0,0,0,Saturday,March,2018,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-03-11,1638.0,19.178571428571427,0.0,0.3857142857142857,3.3428571428571425,,0,0,0,0,0,0,0,0,0,0,0,Sunday,March,2018,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-03-12,880.0,16.22142857142857,0.8499999999999999,0.0,3.521428571428572,,0,0,0,0,0,0,0,0,0,0,0,Monday,March,2018,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-03-13,1232.0,20.01428571428571,0.0,0.3357142857142857,9.585714285714284,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,March,2018,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-03-14,1545.0,19.271428571428565,0.0071428571428571435,0.7357142857142858,6.528571428571429,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,March,2018,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-03-15,1640.0,18.307142857142857,0.0,0.2071428571428572,2.5714285714285716,,0,0,0,0,0,0,0,0,0,0,0,Thursday,March,2018,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-03-16,1416.0,19.492857142857144,0.0,0.35714285714285715,3.3928571428571432,,0,0,0,0,0,0,0,0,0,0,0,Friday,March,2018,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-03-17,1323.0,19.442857142857143,0.0,0.17142857142857146,3.3285714285714287,,0,0,0,0,0,0,0,0,0,0,0,Saturday,March,2018,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
